run1,run2,jaccard_edge_similarity
20241209_001652_corn stover_to_ethanol_(6),20241209_001652_corn stover_to_ethanol_(7),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(6),20241209_001652_corn stover_to_ethanol_(8),0.4
20241209_001652_corn stover_to_ethanol_(6),20241209_001652_corn stover_to_ethanol_(9),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(1),0.2857142857142857
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(10),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(11),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(12),0.35
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(13),0.47058823529411764
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(14),0.47058823529411764
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(15),0.5294117647058824
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(16),0.4117647058823529
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(17),0.18181818181818182
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(18),0.35
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(19),0.5625
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(2),0.5
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(20),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(3),0.23809523809523808
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(4),0.23809523809523808
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(5),0.6
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(6),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(7),0.23809523809523808
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(8),0.4117647058823529
20241209_001652_corn stover_to_ethanol_(6),20241209_003530_corn stover_to_ethanol_(9),0.35
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(1),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(10),0.47368421052631576
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(11),0.4
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(12),0.5333333333333333
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(13),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(14),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(15),0.3
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(16),0.5
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(17),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(18),0.35
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(19),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(2),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(20),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(3),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(4),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(5),0.5294117647058824
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(6),0.4117647058823529
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(7),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(8),0.25
20241209_001652_corn stover_to_ethanol_(6),20241209_003719_corn stover_to_ethanol_(9),0.4117647058823529
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(1),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(10),0.5
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(11),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(12),0.21739130434782608
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(13),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(14),0.4117647058823529
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(15),0.2727272727272727
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(16),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(17),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(18),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(19),0.3
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(2),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(20),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(3),0.625
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(4),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(5),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(6),0.21739130434782608
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(7),0.6
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(8),0.5625
20241209_001652_corn stover_to_ethanol_(6),20241209_004018_corn stover_to_ethanol_(9),0.47058823529411764
20241209_001652_corn stover_to_ethanol_(7),20241209_001652_corn stover_to_ethanol_(8),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(7),20241209_001652_corn stover_to_ethanol_(9),0.35
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(1),0.2727272727272727
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(10),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(11),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(12),0.4
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(13),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(14),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(15),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(16),0.47058823529411764
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(17),0.17391304347826086
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(18),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(19),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(2),0.47058823529411764
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(20),0.3157894736842105
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(3),0.22727272727272727
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(4),0.22727272727272727
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(5),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(6),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(7),0.125
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(8),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(7),20241209_003530_corn stover_to_ethanol_(9),0.4
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(1),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(10),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(11),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(12),0.4117647058823529
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(13),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(14),0.4
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(15),0.2857142857142857
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(16),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(17),0.42857142857142855
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(18),0.4
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(19),0.4090909090909091
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(2),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(20),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(3),0.2727272727272727
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(4),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(5),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(6),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(7),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(8),0.23809523809523808
20241209_001652_corn stover_to_ethanol_(7),20241209_003719_corn stover_to_ethanol_(9),0.47058823529411764
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(1),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(10),0.47058823529411764
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(11),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(12),0.20833333333333334
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(13),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(14),0.25
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(15),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(16),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(17),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(18),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(19),0.22727272727272727
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(2),0.3
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(20),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(3),0.35
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(4),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(5),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(6),0.20833333333333334
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(7),0.3888888888888889
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(8),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(7),20241209_004018_corn stover_to_ethanol_(9),0.3684210526315789
20241209_001652_corn stover_to_ethanol_(8),20241209_001652_corn stover_to_ethanol_(9),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(1),0.2916666666666667
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(10),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(11),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(12),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(13),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(14),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(15),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(16),0.47368421052631576
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(17),0.25
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(18),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(19),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(2),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(20),0.4
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(3),0.25
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(4),0.25
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(5),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(6),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(7),0.1111111111111111
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(8),0.4
20241209_001652_corn stover_to_ethanol_(8),20241209_003530_corn stover_to_ethanol_(9),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(1),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(10),0.28
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(11),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(12),0.5
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(13),0.2692307692307692
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(14),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(15),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(16),0.4
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(17),0.2692307692307692
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(18),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(19),0.36
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(2),0.30434782608695654
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(20),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(3),0.2916666666666667
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(4),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(5),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(6),0.4
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(7),0.42857142857142855
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(8),0.20833333333333334
20241209_001652_corn stover_to_ethanol_(8),20241209_003719_corn stover_to_ethanol_(9),0.47368421052631576
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(1),0.42857142857142855
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(10),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(11),0.32
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(12),0.18518518518518517
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(13),0.30434782608695654
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(14),0.21739130434782608
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(15),0.23076923076923078
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(16),0.30434782608695654
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(17),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(18),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(19),0.25
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(2),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(20),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(3),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(4),0.30434782608695654
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(5),0.32
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(6),0.23076923076923078
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(7),0.47368421052631576
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(8),0.45
20241209_001652_corn stover_to_ethanol_(8),20241209_004018_corn stover_to_ethanol_(9),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(1),0.38095238095238093
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(10),0.7058823529411765
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(11),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(12),0.45
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(13),0.5
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(14),0.42105263157894735
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(15),0.4
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(16),0.5294117647058824
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(17),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(18),0.7058823529411765
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(19),0.35
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(2),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(20),0.5294117647058824
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(3),0.21739130434782608
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(4),0.21739130434782608
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(5),0.4444444444444444
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(6),0.5
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(7),0.12
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(8),0.7333333333333333
20241209_001652_corn stover_to_ethanol_(9),20241209_003530_corn stover_to_ethanol_(9),0.6111111111111112
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(1),0.5882352941176471
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(10),0.36363636363636365
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(11),0.42857142857142855
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(12),0.5625
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(13),0.4090909090909091
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(14),0.5263157894736842
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(15),0.6470588235294118
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(16),0.625
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(17),0.34782608695652173
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(18),0.45
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(19),0.391304347826087
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(2),0.4
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(20),0.47368421052631576
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(3),0.3181818181818182
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(4),0.5882352941176471
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(5),0.4
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(6),0.625
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(7),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(8),0.5882352941176471
20241209_001652_corn stover_to_ethanol_(9),20241209_003719_corn stover_to_ethanol_(9),0.5294117647058824
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(1),0.47368421052631576
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(10),0.5294117647058824
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(11),0.47619047619047616
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(12),0.30434782608695654
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(13),0.4
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(14),0.23809523809523808
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(15),0.25
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(16),0.4
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(17),0.5
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(18),0.6111111111111112
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(19),0.21739130434782608
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(2),0.5
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(20),0.47368421052631576
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(3),0.3333333333333333
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(4),0.4
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(5),0.4090909090909091
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(6),0.30434782608695654
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(7),0.5294117647058824
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(8),0.5
20241209_001652_corn stover_to_ethanol_(9),20241209_004018_corn stover_to_ethanol_(9),0.6875
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(10),0.36363636363636365
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(11),0.3333333333333333
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(12),0.42857142857142855
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(13),0.47368421052631576
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(14),0.3333333333333333
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(15),0.2608695652173913
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(16),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(17),0.2608695652173913
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(18),0.36363636363636365
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(19),0.3333333333333333
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(2),0.2857142857142857
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(20),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(3),0.16
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(4),0.16
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(5),0.35
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(6),0.3333333333333333
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(7),0.11538461538461539
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(8),0.42105263157894735
20241209_003530_corn stover_to_ethanol_(1),20241209_003530_corn stover_to_ethanol_(9),0.36363636363636365
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(1),0.4
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(10),0.2916666666666667
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(11),0.2916666666666667
20241209_003530_corn stover_to_ethanol_(1),20241209_003719_corn stover_to_ethanol_(12),0.4444444444444444
